STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,TRANSPORT_MODE,,VEHICLE_TYPE,,INFRASTRUCTURE_TYPE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2017,,182669,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2018,,186532,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2019,,174896,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2020,,150275,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2021,,187963,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2022,,197261,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2023,,235071,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,TUR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2024,,266854,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1970,,272765,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1971,,263885,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1972,,270367,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1973,,267413,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1974,,249054,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1975,,251168,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1976,,263582,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1977,,271213,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1978,,270242,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1979,,260355,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1980,,257282,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1981,,253521,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1982,,261531,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1983,,248301,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1984,,259161,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1985,,251424,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1986,,254025,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1987,,245407,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1988,,253937,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1989,,267958,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1990,,265600,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1991,,241969,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1992,,239675,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1993,,235382,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1994,,240884,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1995,,237168,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1996,,243032,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1997,,247328,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1998,,246410,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1999,,242610,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2000,,242117,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2001,,236461,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2002,,228535,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2003,,219663,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2004,,213043,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2005,,203682,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2006,,204363,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2007,,188105,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2008,,176814,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2009,,169805,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2010,,160080,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2011,,157068,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2012,,151346,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2013,,144426,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2014,,152407,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2015,,146203,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2016,,142846,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2017,,136063,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2018,,128384,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2019,,123212,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2020,,95422,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2021,,105791,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2022,,111120,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2023,,109316,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,GBR,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2024,,105680,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1990,,6471202,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1991,,6117359,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1992,,6000310,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1993,,6105915,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1994,,6495988,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1995,,6699415,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1996,,6769583,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1997,,6624149,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1998,,6334573,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1999,,6279036,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2000,,6393624,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2001,,6322963,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2002,,6315708,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2003,,6327955,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2004,,6181027,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2005,,6159350,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2006,,5973213,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2007,,6024008,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2008,,5810846,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2009,,5505180,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2010,,5419445,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2011,,5337829,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2012,,5615045,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2013,,5686891,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2014,,6064284,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2015,,6296134,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2016,,6821129,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2017,,6452598,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2018,,6734681,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2019,,6756084,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2020,,5251006,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,USA,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2021,,6102936,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1994,,559,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1995,,399,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1996,,381,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1997,,371,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1998,,434,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1999,,468,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2000,,428,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2001,,400,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2002,,328,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2003,,363,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2004,,801,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2005,,850,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2006,,1015,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2007,,1254,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2008,,1208,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2009,,1465,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2010,,1564,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2011,,1876,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2012,,1870,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2013,,2075,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2014,,1914,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2015,,1992,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2016,,2033,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2017,,1978,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2018,,1718,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2019,,1498,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2020,,1234,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2021,,1376,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2022,,1165,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2023,,1285,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ALB,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2024,,1666,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2008,,197061,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2009,,180029,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2010,,174828,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2011,,187204,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2012,,116988,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2013,,161920,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARG,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2014,,129076,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1997,,1140,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1998,,1044,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,1999,,1031,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2000,,937,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2001,,1021,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2002,,1002,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2003,,1025,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,ARM,,A,,CRASHES,,CRA,,ROAD,,_T,,_T,,2004,,1164,,A,,0,,1,
